,requested,loan_purpose,credit,annual_income,apr,clicked_at
316086,500.0,2,4,36000.0,149.0,0
163140,1000.0,4,2,72000.0,10.97,0
42818,1000.0,2,3,72000.0,21.99,0
221240,6150.0,5,3,24000.0,21.01,0
90150,23000.0,2,2,170000.0,16.82,0
334468,500.0,4,2,25008.0,430.281,0
366946,2000.0,2,4,78000.0,149.0,0
384783,999.0,2,4,36000.0,149.0,0
100897,1200.0,2,2,30000.0,115.0,0
114357,32000.0,2,2,80000.0,25.73,0
447755,1000.0,4,2,60000.0,13.55,0
66079,50000.0,5,3,120000.0,14.25,0
48335,9000.0,3,2,45000.0,22.87,0
22452,2000.0,2,1,21000.0,149.0,0
130733,10000.0,3,2,55000.0,27.91,0
44213,500.0,2,4,60000.0,159.0,0
333573,1000.0,4,2,60000.0,30.74,0
155751,1000.0,4,2,18000.0,23.24,0
427966,2000.0,2,4,60000.0,149.0,0
456579,2500.0,16,3,107000.0,25.0,0
427391,800.0,2,4,24000.0,249.0,0
125185,2000.0,2,1,25008.0,23.26,0
333815,3000.0,14,1,85000.0,34.99,0
353116,6000.0,3,1,92500.0,19.56,0
215137,500.0,2,4,42000.0,149.0,0
224440,999.0,2,4,28800.0,199.0,0
126972,1000.0,2,1,150000.0,149.0,0
319294,5000.0,2,2,90000.0,25.631,0
203999,5000.0,2,2,60000.0,23.97,0
139516,5000.0,2,4,36000.0,149.0,0
113910,25000.0,2,2,182000.0,11.21,0
165893,999.0,2,4,36000.0,149.0,0
43817,15000.0,4,3,64000.0,26.9,0
183121,2000.0,2,1,36000.0,149.0,0
137213,11000.0,5,4,98609.0,35.99,0
211706,800.0,2,4,36000.0,159.0,0
380455,7500.0,2,2,39600.0,98.621,0
112483,800.0,2,4,36000.0,149.0,0
191125,2000.0,2,1,66000.0,149.0,0
369765,1000.0,2,1,18000.0,199.0,0
203895,25000.0,6,1,125000.0,14.06,0
5862,16690.0,2,1,63000.0,27.99,0
341250,500.0,2,4,30000.0,149.0,0
362835,500.0,2,4,66000.0,149.0,0
378962,20000.0,5,3,72000.0,22.51,0
120458,35000.0,5,3,92500.0,16.43,0
388365,1000.0,2,1,36000.0,249.0,0
413616,5000.0,2,2,37754.0,14.57,0
230715,1000.0,4,2,60000.0,34.99,0
237150,19000.0,2,3,99000.0,16.81,0
302552,10000.0,1,2,35000.0,15.92,0
152958,800.0,2,4,30000.0,149.0,0
126836,1000.0,4,2,36000.0,35.99,0
12341,1000.0,14,1,48000.0,98.607,0
391273,500.0,4,2,54000.0,24.0,0
27650,12000.0,2,3,70000.0,15.6,0
315008,50000.0,1,2,75000.0,29.57,0
164846,2000.0,6,4,25008.0,208.56,0
311249,30000.0,5,3,162000.0,11.69,0
306314,2000.0,2,1,84000.0,24.8,0
147106,999.0,2,4,78000.0,149.0,0
442836,7000.0,4,4,174996.0,35.99,0
28244,5000.0,4,4,100008.0,33.64,0
68764,500.0,2,4,25200.0,159.0,0
434887,1000.0,4,2,72000.0,98.919,0
447291,1000.0,2,4,48000.0,249.0,0
353715,1000.0,4,2,42000.0,99.158,0
455048,1000.0,2,4,36000.0,149.0,0
188926,800.0,2,4,36000.0,149.0,0
39689,2000.0,2,1,42000.0,149.0,0
90699,1000.0,4,2,296544.0,28.98,0
321909,35000.0,2,3,65000.0,26.99,0
456779,50000.0,2,2,72000.0,14.76,0
420787,15000.0,2,1,89808.0,14.0825,0
189244,1000.0,2,4,36000.0,211.0,0
46894,800.0,2,4,72000.0,149.0,0
48134,1000.0,2,4,30000.0,199.0,0
132458,1000.0,5,1,78000.0,98.648,0
98950,15000.0,5,2,112000.0,19.43,0
409521,20000.0,2,1,90000.0,32.95,0
253653,15000.0,2,2,35000.0,33.12,0
432281,500.0,2,4,36000.0,159.0,0
30181,5000.0,2,2,36000.0,19.5,0
179967,999.0,2,4,60000.0,149.0,0
339766,20000.0,2,2,70000.0,22.72,0
301686,20000.0,2,3,54500.0,16.57,0
81076,3000.0,2,1,186000.0,149.0,0
375704,2000.0,2,3,22000.0,27.678,0
244103,1000.0,2,4,60012.0,98.505,0
383600,8000.0,1,2,47000.0,21.52,0
194815,999.0,2,4,18000.0,170.0,0
392806,10000.0,5,1,65000.0,14.24,0
353682,1000.0,2,4,60000.0,149.0,0
242257,10000.0,15,3,60000.0,10.98,0
68043,4000.0,4,3,120000.0,6.94,0
424742,40000.0,2,2,122000.0,22.74,0
357708,1000.0,2,4,36000.0,149.0,0
61080,500.0,2,4,24000.0,249.0,0
126415,35000.0,2,3,220000.0,11.7729,0
267447,500.0,2,4,18000.0,149.0,0
10437,7000.0,1,3,72000.0,12.23,0
23605,1000.0,4,1,75600.0,211.0,0
410340,1000.0,14,1,30000.0,64.733,0
246607,10000.0,2,2,48000.0,13.72,0
67791,5000.0,3,2,121000.0,24.97,0
371930,16000.0,2,1,32000.0,26.68,0
91657,20000.0,5,3,72000.0,18.48,0
375673,10000.0,1,2,24000.0,28.2,0
345210,2500.0,4,1,48000.0,211.0,0
132817,13000.0,2,1,41600.0,25.03,0
328543,1000.0,2,1,18000.0,35.99,0
312314,1000.0,4,2,24000.0,427.426,0
162086,2000.0,2,1,42000.0,149.0,0
79757,2000.0,2,1,48000.0,64.689,0
225142,1000.0,2,4,24000.0,292.0,0
136545,2000.0,2,1,42000.0,159.0,0
123795,10000.0,5,4,125000.0,24.96,0
368801,25500.0,2,1,61000.0,33.65,0
53667,5000.0,2,2,80000.0,15.125,0
66691,1000.0,2,4,36000.0,149.0,0
417590,1000.0,4,2,36000.0,147.768,0
171191,1000.0,2,4,30000.0,149.0,0
155529,6000.0,5,2,30000.0,98.849,0
117910,2000.0,2,2,60000.0,16.62,0
285757,500.0,2,4,60000.0,149.0,0
197534,500.0,2,1,36000.0,35.99,0
123168,15000.0,4,2,72000.0,32.64,0
429424,12000.0,3,1,40000.0,19.8902,0
84663,1000.0,2,4,18000.0,149.0,0
251618,1000.0,2,4,86400.0,159.0,0
142981,7600.0,2,3,97500.0,8.99,0
249071,1000.0,4,2,30000.0,34.99,0
113105,1000.0,2,2,60000.0,421.922,0
277408,500.0,2,4,21000.0,149.0,0
335799,500.0,2,4,72000.0,149.0,0
35658,2000.0,2,1,42000.0,149.0,0
276044,500.0,4,2,42000.0,421.922,0
285038,1000.0,2,4,60000.0,149.0,0
447085,5000.0,14,1,49992.0,35.99,0
218369,500.0,2,1,18000.0,292.0,0
223429,800.0,2,4,18000.0,25.69,0
356977,1200.0,2,1,70000.0,29.66,0
130748,2000.0,2,1,48000.0,249.0,0
49870,20000.0,2,1,80000.0,14.29,0
246724,1000.0,2,4,108000.0,149.0,0
249185,5000.0,2,2,25000.0,27.7,0
204887,40000.0,3,3,96000.0,14.08,0
398185,20000.0,10,3,99000.0,19.5,0
174037,1200.0,2,1,60000.0,125.0,0
177976,15000.0,9,1,75009.0,14.78,0
450121,12000.0,2,2,80000.0,0.35986009,0
292192,15000.0,3,3,95000.0,12.99,0
391891,500.0,4,2,24000.0,292.0,0
63325,1000.0,2,4,60000.0,159.0,0
136633,1000.0,2,1,60000.0,149.0,0
216286,1000.0,2,2,72000.0,33.98,0
326583,1000.0,2,4,18000.0,159.0,0
229235,1000.0,4,4,30000.0,149.0,0
130181,2000.0,5,1,30000.0,159.0,0
315136,999.0,2,4,36000.0,159.0,0
35983,2000.0,2,1,60000.0,29.99,0
423848,800.0,2,4,66000.0,159.0,0
54831,2500.0,4,4,42000.0,199.0,0
1496,1000.0,4,2,18000.0,98.993,0
393929,1200.0,2,1,30000.0,149.0,0
270023,11000.0,2,3,50000.0,15.41,0
369365,600.0,2,1,54000.0,249.0,0
369667,10000.0,2,2,26000.0,25.95,0
184988,14000.0,2,1,60000.0,0.2999,0
109215,1000.0,2,3,30000.0,31.3,0
392779,1000.0,2,4,24000.0,149.0,0
344265,1000.0,2,1,66000.0,149.0,0
334226,1000.0,2,4,36000.0,149.0,0
394036,33000.0,5,2,12378.0,26.15,0
269538,10500.0,2,1,104000.0,18.95,0
35673,5000.0,4,1,42000.0,25.57,0
436148,800.0,2,4,18000.0,149.0,0
376779,1000.0,2,4,42000.0,125.0,0
415554,10000.0,5,3,130000.0,11.193,0
139302,1000.0,2,4,36000.0,149.0,0
80667,500.0,2,4,33000.0,149.0,0
349310,7000.0,4,1,45000.0,23.59,0
243912,1000.0,2,4,27000.0,149.0,0
30810,17000.0,2,2,112000.0,11.99,0
354736,36000.0,2,3,740000.0,7.99,0
235456,500.0,2,4,75000.0,149.0,0
245995,1000.0,2,1,36000.0,249.0,0
208331,1000.0,2,4,60000.0,27.8,0
438599,2000.0,2,1,60000.0,64.873,0
291517,3000.0,2,1,53202.0,26.76,0
156320,1000.0,2,4,18000.0,159.0,0
442998,1000.0,2,4,35004.0,149.0,0
153504,800.0,2,4,78000.0,149.0,0
363713,800.0,2,4,18000.0,149.0,0
212264,500.0,2,4,42000.0,149.0,0
334272,1000.0,2,4,36000.0,149.0,0
14754,1000.0,2,1,30000.0,211.0,0
419261,10000.0,15,1,145000.0,28.66,0
345760,800.0,2,4,18000.0,149.0,0
139244,500.0,2,4,72000.0,149.0,0
76583,20000.0,3,2,36000.0,27.7,0
309851,1000.0,4,1,48000.0,199.0,0
297283,800.0,2,4,36000.0,199.0,0
199327,2500.0,2,2,30000.0,29.99,0
360002,2000.0,2,1,52800.0,98.637,0
222461,1000.0,6,1,60000.0,98.842,0
384032,500.0,2,4,30000.0,159.0,0
381320,2000.0,2,1,78000.0,149.0,0
398860,500.0,2,4,82800.0,159.0,0
356873,40000.0,2,1,85000.0,33.74,0
402630,5000.0,2,1,42000.0,149.0,0
163776,1000.0,2,1,48000.0,98.656,0
389425,2000.0,2,1,42000.0,115.0,0
215016,800.0,2,4,42000.0,149.0,0
13301,1000.0,2,1,18000.0,199.0,0
458172,5000.0,2,3,65000.0,27.463,0
93686,15000.0,1,2,45000.0,23.59,0
412619,5000.0,2,2,75000.0,10.82,0
40895,999.0,2,4,24000.0,149.0,0
288085,10000.0,7,3,40000.0,17.23,0
219618,500.0,2,4,36996.0,149.0,0
294878,1000.0,4,2,45000.0,64.704,0
105718,1000.0,4,2,18000.0,23.81,0
28756,5000.0,4,2,64992.0,34.99,0
426148,2000.0,2,1,66000.0,10.97,0
354636,1000.0,2,4,36000.0,149.0,0
421346,1000.0,7,4,30000.0,149.0,0
222945,6500.0,11,2,65000.0,0.2499,0
392565,35000.0,2,1,50000.0,24.49,0
47589,1000.0,2,4,18000.0,249.0,0
45623,1000.0,2,1,48000.0,98.528,0
264842,1000.0,4,2,42000.0,98.461,0
387924,2000.0,2,1,36000.0,199.0,0
228077,15000.0,3,2,125000.0,17.32,0
111218,2000.0,2,4,18000.0,149.0,0
143789,500.0,2,1,79200.0,149.0,0
394858,5000.0,2,4,46360.0,27.32,0
301486,1000.0,2,4,60000.0,149.0,0
289824,1000.0,2,1,54000.0,149.0,0
414914,500.0,2,4,84000.0,149.0,0
392454,20000.0,2,2,88500.0,23.81,0
364734,5000.0,4,3,66000.0,13.75,0
371402,10000.0,1,4,35000.0,14.82,0
236436,14000.0,2,1,117000.0,27.89,0
330830,1000.0,2,1,72000.0,292.0,0
79766,2000.0,2,1,48000.0,149.0,0
288549,10000.0,2,2,70000.0,12.1226,0
187139,1000.0,6,4,42000.0,249.0,0
56985,8000.0,4,2,37500.0,19.5,0
275225,999.0,2,4,60000.0,149.0,0
207049,500.0,2,4,30000.0,149.0,0
233041,11000.0,1,3,34000.0,13.2,0
379783,6000.0,6,2,60000.0,58.711,0
12334,1000.0,2,4,36000.0,149.0,0
58961,999.0,2,4,78000.0,149.0,0
327657,5000.0,2,2,42112.0,23.8,0
269334,40000.0,2,1,154000.0,30.2231,0
27092,1000.0,2,4,78000.0,149.0,0
260942,5000.0,2,4,32000.0,159.0,0
134679,22130.0,2,3,91500.0,10.964,0
410036,100.0,2,1,18000.0,292.0,0
340268,35000.0,2,2,125000.0,29.58,0
6831,1000.0,4,2,42000.0,98.364,0
265272,500.0,2,1,156000.0,149.0,0
173222,1000.0,2,4,48000.0,159.0,0
204900,12000.0,3,2,55000.0,17.29,0
275879,2000.0,2,4,42000.0,149.0,0
429599,1000.0,4,2,36000.0,34.99,0
199691,2000.0,2,1,25200.0,149.0,0
181160,1500.0,7,4,48000.0,149.0,0
305025,2000.0,2,4,42000.0,149.0,0
9994,800.0,2,4,36000.0,170.0,0
152654,5000.0,2,1,72000.0,27.98,0
44709,500.0,2,2,48000.0,35.99,0
201301,500.0,2,4,78000.0,159.0,0
372458,1000.0,2,1,60000.0,148.456,0
443161,2000.0,2,1,18000.0,149.0,0
345688,1000.0,2,4,78000.0,99.01,0
342757,1000.0,2,2,60000.0,34.68,0
145929,1000.0,2,4,60012.0,159.0,0
301951,10000.0,5,1,60000.0,34.99,0
450842,5000.0,15,2,42000.0,14.07,0
413959,800.0,2,4,39000.0,149.0,0
69241,10000.0,2,3,50000.0,18.29,0
310712,25000.0,2,2,108000.0,17.99,0
10192,2000.0,2,1,60000.0,149.0,0
300487,17000.0,2,2,50000.0,35.99,0
451495,5000.0,2,3,55000.0,9.29,0
318984,1000.0,2,4,36000.0,149.0,0
191005,500.0,2,4,48000.0,199.0,0
412659,1000.0,2,1,30000.0,199.0,0
87052,15000.0,3,2,167000.0,20.46,0
322846,10000.0,2,4,125000.0,33.76,0
283040,800.0,2,4,36000.0,149.0,0
390582,900.0,2,4,36000.0,199.0,0
108983,2000.0,2,2,78000.0,29.98,0
125614,800.0,2,4,72000.0,149.0,0
397263,15000.0,2,3,101000.0,9.99,0
298396,500.0,2,4,48000.0,149.0,0
395657,35000.0,2,2,108000.0,21.51,0
366089,17500.0,2,1,112000.0,13.55,0
291941,999.0,2,4,30000.0,149.0,0
445084,1000.0,2,4,42000.0,199.0,0
150324,14000.0,5,4,94000.0,30.74,0
146736,1000.0,2,1,72000.0,149.0,0
119444,20000.0,2,1,50000.0,16.24,0
76604,1000.0,4,2,36000.0,34.99,0
415957,1000.0,2,4,30000.0,199.0,0
442696,200000.0,5,3,160000.0,17.92,0
414956,25000.0,2,1,104000.0,28.9,0
423295,1000.0,2,4,48000.0,149.0,0
438141,1000.0,2,4,48000.0,149.0,0
437974,5000.0,2,3,40000.0,22.95,0
287094,500.0,2,4,78000.0,249.0,0
132020,2000.0,2,1,25008.0,149.0,0
433475,20000.0,2,2,50000.0,14.14,0
309313,1000.0,2,1,18000.0,249.0,0
108624,999.0,2,4,36000.0,159.0,0
310378,1000.0,2,1,36000.0,125.0,0
375319,800.0,2,4,78000.0,149.0,0
64835,11000.0,2,1,60000.0,14.29,0
237574,5000.0,2,2,96000.0,21.33,0
151040,1000.0,4,2,36000.0,64.76,0
336815,1000.0,2,4,36000.0,159.0,0
5894,1000.0,2,4,36000.0,249.0,0
425903,20000.0,17,3,102000.0,13.81,0
169465,800.0,2,4,30000.0,159.0,0
62762,1000.0,2,4,60000.0,149.0,0
72575,1000.0,4,2,42012.0,98.595,0
95468,1000.0,2,4,18000.0,149.0,0
434201,30000.0,2,3,120000.0,15.86,0
256094,20000.0,1,2,100000.0,28.07,0
30983,800.0,2,4,78000.0,159.0,0
327250,20000.0,2,4,65000.0,27.7,0
63592,1000.0,2,4,48000.0,149.0,0
387210,500.0,2,1,18000.0,159.0,0
81328,50000.0,4,2,80000.0,29.98,0
342555,2000.0,2,1,60000.0,149.0,0
247109,5000.0,2,1,33000.0,33.78,0
275102,500.0,2,4,60000.0,157.5,0
27556,3000.0,2,4,65004.0,149.0,0
140310,1000.0,2,4,78000.0,149.0,0
114650,1000.0,6,1,53000.0,149.0,0
208180,2000.0,14,2,72000.0,34.59,0
410454,10000.0,11,2,99500.0,20.46,0
146983,10000.0,2,4,78000.0,0.3599,0
392161,2000.0,2,1,67200.0,149.0,0
356146,999.0,2,4,78000.0,149.0,0
181434,10000.0,3,2,110000.0,20.99,0
257333,800.0,2,4,48000.0,149.0,0
123500,13000.0,2,3,48000.0,14.33,0
224109,999.0,2,4,60000.0,249.0,0
334657,5000.0,5,1,72000.0,149.0,0
158767,5000.0,2,2,90000.0,35.548,0
332452,800.0,2,4,36000.0,159.0,0
42916,2000.0,2,1,67200.0,149.0,0
35653,2000.0,2,1,42000.0,149.0,0
279591,1000.0,2,4,30000.0,149.0,0
114294,800.0,2,4,42000.0,149.0,0
185032,2000.0,4,2,30000.0,99.053,0
71656,500.0,2,4,42000.0,28.41,0
307343,500.0,2,4,60000.0,149.0,0
238600,999.0,2,4,36000.0,159.0,0
427576,25000.0,2,2,180000.0,30.72,0
364270,999.0,2,4,60000.0,149.0,0
46429,1000.0,4,2,36000.0,292.0,0
159364,999.0,2,4,60000.0,149.0,0
78893,1000.0,2,4,36000.0,149.0,0
362989,50000.0,3,1,189500.0,29.46,0
323174,500.0,2,4,24000.0,23.25,0
329754,20000.0,2,2,310000.0,8.96,0
91154,9700.0,2,1,63000.0,27.02,0
14827,15000.0,2,3,68000.0,24.57,0
433789,5000.0,2,3,72000.0,14.504,0
454222,1000.0,4,2,27600.0,98.859,0
384911,25000.0,10,3,60000.0,11.26,0
343864,1000.0,2,4,36000.0,159.0,0
457069,5000.0,3,2,21500.0,9.0072,0
82529,800.0,2,4,30000.0,159.99,0
214087,5000.0,2,3,72000.0,12.96,0
316957,1000.0,2,4,78000.0,249.0,0
279568,1000.0,2,2,72000.0,98.679,0
106948,2000.0,2,1,36000.0,149.0,0
113610,1000.0,4,2,60000.0,98.577,0
211880,1000.0,2,1,24000.0,149.809,0
416738,500.0,7,4,15000.0,211.0,0
157792,1000.0,2,4,72000.0,35.99,0
150875,500.0,2,4,24000.0,149.0,0
299357,1000.0,14,1,48000.0,98.653,0
258408,45000.0,3,2,61000.0,19.27,0
1070,900.0,2,4,18000.0,149.0,0
21639,1000.0,4,2,24000.0,64.999,0
328412,999.0,2,4,36000.0,149.0,0
122030,1500.0,6,1,53000.0,249.0,0
356767,50000.0,5,3,200000.0,13.36,0
130084,2000.0,4,4,36000.0,211.0,0
44386,1000.0,2,4,29700.0,149.0,0
77709,1000.0,2,4,24000.0,149.0,0
238736,800.0,2,4,60000.0,149.0,0
110338,10500.0,2,2,121200.0,14.24,0
191507,8500.0,2,1,64272.0,27.99,0
9813,30000.0,5,3,130000.0,10.15,0
82754,1000.0,14,2,48000.0,64.781,0
177544,1000.0,2,1,48000.0,31.5,0
188636,5000.0,14,2,60012.0,149.0,0
198882,500.0,2,4,55008.0,159.0,0
406685,10500.0,6,2,150000.0,17.23,0
443798,999.0,2,4,30000.0,249.0,0
397080,1000.0,2,1,48000.0,125.0,0
146179,4500.0,5,1,65000.0,98.491,0
326738,500.0,2,4,72000.0,149.0,0
229478,1000.0,2,4,60012.0,149.0,0
28482,40000.0,2,3,82102.0,10.96,0
34100,8500.0,2,1,68400.0,14.97,0
254819,2000.0,2,1,54000.0,148.379,0
388087,1000.0,4,2,42000.0,64.71,0
337068,1000.0,2,4,18000.0,159.0,0
147186,1000.0,4,1,22800.0,159.0,0
244488,2000.0,2,4,72000.0,149.0,0
338829,15000.0,3,2,56961.0,13.0557,0
169918,5000.0,8,5,25000.0,159.0,0
364307,999.0,2,4,60000.0,249.0,0
130070,1000.0,4,2,72000.0,64.684,0
371024,5000.0,2,2,110000.0,29.63,0
70830,1000.0,2,4,18000.0,149.0,0
416497,1000.0,2,4,48000.0,98.612,0
220351,15000.0,2,1,82000.0,24.0105,0
141766,5000.0,1,2,39360.0,15.31,0
152860,6000.0,2,3,330000.0,5.99,0
436674,25000.0,1,2,48000.0,28.68,0
348763,30000.0,2,3,75000.0,15.7774,0
310457,10100.0,5,2,33000.0,29.71,0
383174,500.0,2,4,24000.0,199.0,0
369416,2000.0,4,1,48000.0,149.0,0
105881,35000.0,1,3,50000.0,16.63,0
318735,10000.0,4,1,155000.0,98.681,0
397337,800.0,2,4,36000.0,198.36,0
379605,20000.0,2,2,86500.0,17.53,0
364933,25000.0,2,4,93000.0,29.78,0
338404,1000.0,2,4,36000.0,149.0,0
22668,800.0,2,4,42000.0,149.0,0
306646,1000.0,4,1,18000.0,211.0,0
240162,8500.0,2,1,72000.0,24.99,0
99857,999.0,2,4,36000.0,159.0,0
32408,500.0,2,4,36000.0,249.0,0
253510,5000.0,4,2,30000.0,39.726,0
302923,1000.0,2,1,42000.0,199.0,0
39457,3000.0,2,2,72000.0,35.99,0
255336,999.0,2,4,36000.0,149.0,0
340571,10000.0,2,3,60000.0,20.42,0
151457,34000.0,3,2,68500.0,15.76,0
133279,1000.0,2,4,72000.0,99.244,0
257856,800.0,2,4,108000.0,149.0,0
449011,1000.0,2,1,18000.0,249.0,0
305578,800.0,2,4,36000.0,149.0,0
115303,2000.0,2,1,72000.0,159.0,0
446608,5000.0,8,1,50000.0,0.3599,0
290840,45000.0,9,3,200000.0,21.02,0
327631,20000.0,3,2,307000.0,10.1953,0
374806,500.0,2,4,60000.0,249.0,0
366217,6600.0,3,3,55000.0,18.48,0
383111,1000.0,4,2,36000.0,98.803,0
157198,1000.0,2,4,72000.0,149.0,0
270281,999.0,2,4,18000.0,149.0,0
31660,2800.0,4,1,35000.0,30.91,0
295469,1000.0,4,2,42000.0,98.979,0
233397,800.0,2,4,30000.0,149.0,0
182466,7500.0,1,2,130000.0,24.95,0
381666,1000.0,2,4,36000.0,159.0,0
324899,500.0,2,4,36000.0,199.0,0
212752,35000.0,4,3,60000.0,16.62,0
290339,1400.0,2,1,134400.0,149.0,0
417530,800.0,2,4,78000.0,149.0,0
407,5000.0,2,1,42000.0,24.49,0
302891,500.0,2,4,24000.0,149.0,0
101326,1000.0,2,4,36000.0,159.0,0
333138,999.0,2,4,60000.0,149.0,0
370145,1000.0,4,2,60012.0,10.99,0
164439,5000.0,10,3,111000.0,9.93,0
338388,500.0,2,4,30000.0,149.0,0
226091,5000.0,2,1,53200.0,97.537,0
254173,1000.0,2,2,30000.0,35.99,0
249080,1000.0,2,2,60000.0,35.99,0
21102,2000.0,2,1,120000.0,149.0,0
4459,1000.0,2,4,48000.0,199.0,0
457349,25000.0,3,4,45000.0,33.98,0
167604,999.0,2,4,60000.0,149.0,0
405939,500.0,2,4,72000.0,249.0,0
360200,1000.0,2,4,72000.0,149.0,0
113167,2000.0,2,4,60000.0,99.142,0
159910,500.0,2,4,33000.0,149.0,0
360829,2000.0,8,4,38000.0,0.3599,0
56355,10500.0,2,1,112800.0,11.7729,0
248255,1000.0,2,2,72000.0,23.99,0
317358,1000.0,2,4,36000.0,208.56,0
211285,400.0,2,2,36000.0,19.75,0
319647,10000.0,2,2,48000.0,98.571,0
369925,1000.0,2,1,78000.0,249.0,0
45204,2000.0,2,1,19200.0,249.0,0
162856,500.0,2,4,18000.0,149.0,0
77879,999.0,2,4,36000.0,149.0,0
217701,999.0,2,4,72000.0,149.0,0
443348,10000.0,2,2,72000.0,58.789,0
172145,10500.0,2,1,100800.0,27.88,0
102597,1000.0,2,4,74400.0,64.737,0
400144,999.0,2,4,36000.0,27.98,0
156265,1000.0,2,4,72000.0,29.99,0
13621,5000.0,2,2,165000.0,13.96,0
411778,25000.0,3,2,270000.0,10.747,0
251469,1000.0,2,4,36000.0,249.0,0
322474,5000.0,2,2,45000.0,8.99,0
123814,75000.0,3,1,200000.0,20.72,0
145749,8000.0,2,2,76000.0,28.19,0
389040,10001.0,1,2,90000.0,19.91,0
376163,20000.0,2,1,87000.0,25.12,0
320663,10000.0,5,3,30000.0,20.46,0
78999,999.0,2,4,72000.0,35.99,0
146966,800.0,2,4,18000.0,149.0,0
111092,5000.0,5,3,80000.0,12.63,0
446327,800.0,2,4,36000.0,159.0,0
287518,1000.0,2,4,18000.0,159.0,0
23670,10000.0,3,1,36000.0,19.8901,0
267782,500.0,2,4,30000.0,149.0,0
119164,1000.0,4,2,72000.0,98.327,0
308619,20000.0,5,1,75000.0,29.09,0
231024,2000.0,2,4,105600.0,159.0,0
420225,10000.0,2,2,48000.0,15.9525,0
171813,1000.0,4,2,36000.0,99.053,0
654,999.0,2,4,78000.0,25.11,0
298104,999.0,2,4,19200.0,149.0,0
90709,40000.0,1,3,65000.0,28.72,0
259238,5000.0,2,2,120000.0,0.2326,0
139642,1000.0,4,2,60000.0,64.724,0
385931,1000.0,2,4,72000.0,149.0,0
365915,1000.0,2,4,36000.0,149.0,0
53122,40000.0,13,3,67000.0,9.87,0
262088,5000.0,9,1,75000.0,98.687,0
247230,4000.0,2,1,50000.0,31.64,0
393894,650.0,2,4,18500.0,149.0,0
85509,1000.0,2,1,36000.0,149.0,0
152894,500.0,2,4,21000.0,115.0,0
37225,5000.0,2,1,36000.0,159.99,0
419895,1000.0,2,2,60000.0,34.99,0
118701,7000.0,3,2,84000.0,35.95,0
23351,1000.0,2,4,48000.0,149.0,0
192113,2000.0,2,1,60000.0,65.078,0
116678,1000.0,2,4,60012.0,149.0,0
95019,999.0,2,4,78000.0,135.0,0
439680,999.0,2,4,42000.0,159.0,0
294064,500.0,4,2,30000.0,35.98,0
286567,10000.0,2,1,78000.0,26.98,0
59887,1000.0,2,4,33000.0,149.0,0
366790,2500.0,2,1,36000.0,208.56,0
50769,800.0,2,4,18000.0,149.0,0
134148,500.0,2,4,44400.0,249.0,0
148049,50000.0,2,1,155000.0,27.6,0
385262,7000.0,5,2,86500.0,15.29,0
241600,5000.0,2,2,90000.0,19.04,0
435708,10100.0,3,2,75000.0,29.77,0
218247,1000.0,2,4,51000.0,34.99,0
170914,8500.0,3,3,27000.0,19.35,0
395959,1000.0,2,4,36000.0,149.0,0
264608,2000.0,2,1,24000.0,35.99,0
411964,1000.0,2,4,60000.0,149.0,0
363647,800.0,2,4,72000.0,35.99,0
221436,5000.0,5,1,56000.0,0.2499,0
229569,1000.0,4,2,33000.0,98.631,0
229157,2000.0,2,1,78000.0,149.0,0
131117,20000.0,2,2,60000.0,17.49,0
360346,999.0,2,4,96000.0,149.0,0
129305,999.0,2,4,54000.0,159.0,0
385897,1000.0,2,4,72000.0,159.0,0
407378,800.0,2,4,60000.0,149.0,0
52457,500.0,2,1,60000.0,211.0,0
455235,800.0,2,4,60012.0,159.0,0
323864,1000.0,2,4,72000.0,149.0,0
17155,1000.0,2,4,48000.0,149.0,0
199992,17000.0,2,2,40000.0,11.51,0
210585,800.0,2,4,48000.0,149.0,0
363453,1000.0,2,4,66000.0,149.0,0
49516,700.0,2,4,105600.0,149.0,0
142267,1000.0,2,4,36000.0,149.0,0
106640,10000.0,15,3,51000.0,11.92,0
343880,5000.0,2,2,60000.0,25.51,0
405708,20000.0,2,1,42000.0,16.76,0
209215,49000.0,5,3,160000.0,9.719,0
85998,2000.0,2,1,48000.0,401.506,0
364524,1000.0,2,1,36000.0,199.0,0
359763,500.0,2,3,60000.0,35.99,0
303587,6000.0,3,2,68000.0,21.64,0
331427,1000.0,4,2,72000.0,98.476,0
368045,1000.0,2,4,72000.0,149.0,0
413919,25000.0,5,1,175000.0,25.42,0
73485,23000.0,3,1,52000.0,22.47,0
223291,500.0,4,1,79200.0,211.0,0
114762,2000.0,2,1,36000.0,64.911,0
258056,2000.0,2,1,129600.0,149.0,0
435977,5000.0,2,4,86754.0,31.35,0
92872,1000.0,4,2,105600.0,34.99,0
97127,18000.0,3,2,167000.0,11.34,0
103856,9000.0,2,2,97000.0,13.99,0
75853,500.0,2,1,30000.0,159.0,0
3288,25000.0,2,1,195000.0,21.45,0
108875,25000.0,5,3,165000.0,18.22,0
197203,1000.0,2,4,48000.0,149.0,0
250642,2500.0,4,2,42000.0,28.68,0
175822,4500.0,2,1,45000.0,28.49,0
292729,2000.0,2,2,35004.0,159.0,0
30613,1000.0,2,4,42000.0,149.0,0
29452,1000.0,2,1,19008.0,249.0,0
374808,500.0,2,4,60012.0,20.99,0
231164,29000.0,3,2,45000.0,20.92,0
